"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1471","RT @birdwriter7: Share the #Wonder and #Magic of #Christmas with my #ChildrensBook #SnugsTheSnowBear

#Snow #Lighthouse #Sled #Moose #Bear‚Ä¶",FALSE,0,NA,2017-12-07 07:34:29,FALSE,NA,"938673048835756032",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","TudorTweep",341,TRUE,FALSE,NA,NA
"1472","RT @WonderTheMovie: ‚ÄúAnd boom goes the dynamite!‚Äù Thank YOU for making #WonderTheMovie one of the year's biggest surprise hits! Ì†ºÌºü

https://‚Ä¶",FALSE,0,NA,2017-12-07 07:09:22,FALSE,NA,"938666729332445184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arianacamilax21",53,TRUE,FALSE,NA,NA
"1473","Watched #WonderTheMovie last night with the kids, my daughter's choice; beautiful film, I cried pretty much solid t‚Ä¶ https://t.co/9zx6Smza6M",FALSE,1,NA,2017-12-07 07:09:04,TRUE,NA,"938666652455129088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goodmanbadcop",0,FALSE,FALSE,NA,NA
"1474","See the most heart-warming film of the year #WonderTheMovie at #MoviesAt cinemas from tomorrow. 

P.S. Sign up to o‚Ä¶ https://t.co/xSvW0KSu9N",FALSE,2,NA,2017-12-07 07:00:01,TRUE,NA,"938664377061797893",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","MONTECASINOZA",0,FALSE,FALSE,NA,NA
"1475","RT @RoadshowFilms: Our challenges are what make us stronger. Discover true strength in #WonderTheMovie in Cinemas Now. https://t.co/j94epRE‚Ä¶",FALSE,0,NA,2017-12-07 06:57:29,FALSE,NA,"938663739275952129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samilukis",17,TRUE,FALSE,NA,NA
"1476","RT @birdwriter7: Share the #Wonder and #Magic of #Christmas with my #ChildrensBook #SnugsTheSnowBear

#Snow #Lighthouse #Sled #Moose #Bear‚Ä¶",FALSE,0,NA,2017-12-07 06:52:08,FALSE,NA,"938662390387929088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AuthorEva69",341,TRUE,FALSE,NA,NA
"1477","RT @WonderTheMovie: ‚ÄúAnd boom goes the dynamite!‚Äù Thank YOU for making #WonderTheMovie one of the year's biggest surprise hits! Ì†ºÌºü

https://‚Ä¶",FALSE,0,NA,2017-12-07 06:49:55,FALSE,NA,"938661836244881408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rebeccaelmoore",53,TRUE,FALSE,NA,NA
"1478","RT @birdwriter7: Share the #Wonder and #Magic of #Christmas with my #ChildrensBook #SnugsTheSnowBear

#Snow #Lighthouse #Sled #Moose #Bear‚Ä¶",FALSE,0,NA,2017-12-07 06:49:21,FALSE,NA,"938661691067437056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KathleenHarrym1",341,TRUE,FALSE,NA,NA
"1479","RT @WonderTheMovie: ‚ÄúAnd boom goes the dynamite!‚Äù Thank YOU for making #WonderTheMovie one of the year's biggest surprise hits! Ì†ºÌºü

https://‚Ä¶",FALSE,0,NA,2017-12-07 06:47:30,FALSE,NA,"938661227475091456",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","asisports",53,TRUE,FALSE,NA,NA
"1480","RT @rachaellehr: Today is the day! We are chatting about #curiosity and #wonder this evening in #PrimarySTEMChat - join us at 5:30pm AWST/‚Ä¶",FALSE,0,NA,2017-12-07 06:45:53,FALSE,NA,"938660821051117568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JanelleDDixon",3,TRUE,FALSE,NA,NA
"1481","Hey @mouthnoize, Check out #WonderTheMovie with my family and wanna say we loved very much. Very happy you got a pa‚Ä¶ https://t.co/blakd8Bpy8",FALSE,1,NA,2017-12-07 06:34:54,TRUE,NA,"938658056157696000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kizaru7Twilight",0,FALSE,FALSE,NA,NA
"1482","RT @mnliable: The King. 
.
.
#graphic #illustration #martinlutherkingjr #dreams  #wonder #peace #design‚Ä¶ https://t.co/VljXRqzkgX",FALSE,0,NA,2017-12-07 06:30:07,FALSE,NA,"938656850131558400",NA,"<a href=""https://twitter.com/emily_lewitt"" rel=""nofollow"">Advantageous Games Online</a>","emily_lewitt",2,TRUE,FALSE,NA,NA
