"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2128","Can‚Äôt wait to see ‚ÄòDaddy‚Äôs home 2‚Äô tomorrow ‚ò∫Ô∏è",FALSE,0,NA,2017-11-28 19:09:47,FALSE,NA,"935586538401955840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miawilliams__",0,FALSE,FALSE,NA,NA
"2129","RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win a #DaddysHome2 prize pack! Get tix now: https://t.co/DjAueeFUs9 https://t.‚Ä¶",FALSE,0,NA,2017-11-28 19:07:12,FALSE,NA,"935585888217812992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahMay896",1555,TRUE,FALSE,NA,NA
"2130","RT @metacritic: Weekend Box Office: (1) Coco $49.0mil (2) Justice League $40.7 (3) Wonder $22.3 (4) Thor: Ragnarok $16.8 (5) Daddy's Home 2‚Ä¶",FALSE,0,NA,2017-11-28 19:06:44,FALSE,NA,"935585768541532160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arlene_Esquivel",863,TRUE,FALSE,NA,NA
"2131","RT @beer_mat_movies: New release review: Daddy's Home 2 https://t.co/F1sIo13THg",FALSE,0,NA,2017-11-28 19:06:01,FALSE,NA,"935585590166413312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CineSheff",1,TRUE,FALSE,NA,NA
"2132","You can read our review of this week's UK #1 DADDY'S HOME 2 here!

https://t.co/cPUWqK4Qqt https://t.co/htZNYjrHNU",FALSE,0,NA,2017-11-28 19:04:15,FALSE,NA,"935585144978722816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MovieMarker",0,FALSE,FALSE,NA,NA
"2133","Payday 2 Solo Gameplay | Let's Play - Ep 978 | The Basics - Get The Coke | Daddy's Home: https://t.co/mXKtmXGlYA via @YouTube",FALSE,0,NA,2017-11-28 19:00:11,FALSE,NA,"935584119911780354",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Qaizher",0,FALSE,FALSE,NA,NA
"2134","RT @boybearcouple: Daddy‚Äôs home from work and his Boy decided to greet him hole first! Part 2 of 3. https://t.co/ImF0GdK4h8",FALSE,0,NA,2017-11-28 18:52:56,FALSE,NA,"935582296891109376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just_A_Guy_1998",65,TRUE,FALSE,NA,NA
"2135","Reports of a North Korean missile test and I am about to head in to see Daddy's Home 2. Do I really want this to be my final act on Earth?",FALSE,0,NA,2017-11-28 18:52:05,FALSE,NA,"935582081060614146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomJBeasley",0,FALSE,FALSE,NA,NA
"2136","RT @Hello_Tailor: you're literally locked in an enclosed space. with a Daddy's Home 2 trailer. that you CANNOT switch off.
this train journ‚Ä¶",FALSE,0,NA,2017-11-28 18:45:48,FALSE,NA,"935580500483362818",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mnuzzose",49,TRUE,FALSE,NA,NA
"2137","RT @Hello_Tailor: the toilets on this train FORCE YOU TO LISTEN TO AN ADVERT FOR ""DADDY'S HOME 2."" https://t.co/sERk5JaCkI",FALSE,0,NA,2017-11-28 18:42:43,FALSE,NA,"935579724939632640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lyle_Hopwood",535,TRUE,FALSE,NA,NA
"2138","Sooooo disappointed with Daddy‚Äôs Home 2 Ì†ΩÌπÑ",FALSE,0,NA,2017-11-28 18:37:07,FALSE,NA,"935578317578784768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xchloenicholas",0,FALSE,FALSE,NA,NA
"2139","RT @Hello_Tailor: the toilets on this train FORCE YOU TO LISTEN TO AN ADVERT FOR ""DADDY'S HOME 2."" https://t.co/sERk5JaCkI",FALSE,0,NA,2017-11-28 18:35:16,FALSE,NA,"935577852677902336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MangAnimeNovel",535,TRUE,FALSE,NA,NA
"2140","RT @Mellemental: @annehelen Nope. He's making CMBYN and the upcoming RBG biopic, not Justice League or Daddy's Home 2. He's fully self-awar‚Ä¶",FALSE,0,NA,2017-11-28 18:31:52,FALSE,NA,"935576994581848064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aayu17",14,TRUE,FALSE,NA,NA
"2141","Wanna go see Daddy's Home 2 today. Ì†æÌ¥î",FALSE,1,NA,2017-11-28 18:29:04,FALSE,NA,"935576288936554496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alexx_sike17",0,FALSE,FALSE,NA,NA
"2142","RT @Hello_Tailor: the toilets on this train FORCE YOU TO LISTEN TO AN ADVERT FOR ""DADDY'S HOME 2."" https://t.co/sERk5JaCkI",FALSE,0,NA,2017-11-28 18:27:42,FALSE,NA,"935575948711178240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sschinke",535,TRUE,FALSE,NA,NA
"2143","Cocktails and a movie Ì†ΩÌ∏ä ‚Äî watching Daddy's Home 2 2017 at Cineworld Newcastle Upon Tyne https://t.co/2NBPbEkpTs",FALSE,0,NA,2017-11-28 18:26:18,FALSE,NA,"935575596222107648",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","grantholley99",0,FALSE,FALSE,NA,NA
"2144","Congratulations to the #NRA for getting guns into Daddy‚Äôs Home 2.
Is America allowed to make a movie without a gun‚Ä¶ https://t.co/ajaOfX8src",FALSE,0,NA,2017-11-28 18:21:42,TRUE,NA,"935574435096129538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dannydrinkmilk",0,FALSE,FALSE,NA,NA
"2145","RT @Hello_Tailor: the toilets on this train FORCE YOU TO LISTEN TO AN ADVERT FOR ""DADDY'S HOME 2."" https://t.co/sERk5JaCkI",FALSE,0,NA,2017-11-28 18:20:35,FALSE,NA,"935574156296556546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marsh931",535,TRUE,FALSE,NA,NA
"2146","RT @Hello_Tailor: the toilets on this train FORCE YOU TO LISTEN TO AN ADVERT FOR ""DADDY'S HOME 2."" https://t.co/sERk5JaCkI",FALSE,0,NA,2017-11-28 18:19:58,FALSE,NA,"935574000641740800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DCMetroSP",535,TRUE,FALSE,NA,NA
